opportunity_id,account_id,stage,amount,created_date,close_date,is_closed_won
11819,3713,Prospecting,21794,2025-02-19,2024-03-14,False
11820,1441,Negotiation,23881,2024-09-29,2024-10-22,False
11821,3076,Closed Lost,24756,2025-02-10,2025-01-18,False
11822,4180,Proposal,33416,2024-07-30,2025-01-26,False
11823,3657,Qualification,29752,2025-01-12,2025-01-30,False
11824,4798,Proposal,16926,2025-02-10,2025-07-18,False
11825,1804,Negotiation,37765,2025-05-29,2024-06-27,False
11826,1074,Prospecting,18390,2024-04-11,2024-08-14,False
11827,3885,Proposal,25939,2024-11-30,2025-06-15,False
11828,4217,Negotiation,31307,2024-10-30,2025-04-28,False
11829,3175,Negotiation,34828,2024-02-23,2024-12-04,False
11830,4924,Qualification,32513,2024-02-06,2024-05-06,False
11831,3089,Negotiation,28502,2024-05-26,2024-09-02,False
11832,2379,Prospecting,34063,2024-07-27,2025-03-25,False
11833,1040,Qualification,26486,2024-09-06,2024-10-25,False
11834,3981,Closed Won,35692,2025-03-24,2025-07-08,True
11835,3081,Negotiation,19958,2024-06-26,2025-02-23,False
11836,4088,Prospecting,39016,2024-05-05,2025-02-11,False
11837,2700,Qualification,21232,2024-10-08,2025-05-01,False
11838,4224,Qualification,14748,2025-02-09,2024-05-26,False
11839,4045,Qualification,14514,2024-07-23,2024-08-03,False
11840,2401,Qualification,26738,2025-06-05,2024-12-13,False
11841,1587,Prospecting,12695,2025-03-19,2024-05-05,False
11842,2622,Proposal,12070,2025-04-10,2025-01-21,False
11843,4700,Negotiation,31765,2024-10-08,2024-12-15,False
11844,4945,Negotiation,34761,2024-02-15,2025-05-16,False
11845,1341,Negotiation,20698,2024-01-21,2025-02-24,False
11846,3074,Prospecting,19123,2025-04-26,2025-05-05,False
11847,4896,Closed Lost,39144,2025-06-18,2024-04-20,False
11848,4358,Closed Won,29616,2025-03-03,2025-08-04,True
11849,1645,Closed Won,41146,2025-06-10,2025-02-13,True
11850,1730,Closed Won,15182,2024-02-27,2024-07-14,True
11851,1167,Closed Lost,28833,2024-06-27,2024-10-29,False
11852,1609,Proposal,37342,2024-03-29,2024-09-14,False
11853,3315,Qualification,35331,2024-01-12,2024-03-14,False
11854,2772,Negotiation,30128,2025-06-17,2025-03-27,False
11855,3040,Negotiation,35556,2025-03-02,2024-04-21,False
11856,3868,Negotiation,25969,2024-12-30,2024-05-12,False
11857,1454,Proposal,25876,2024-07-14,2024-03-01,False
11858,3953,Prospecting,12949,2025-06-03,2025-04-25,False
11859,2708,Proposal,28518,2025-06-17,2025-01-14,False
11860,4472,Closed Lost,9670,2024-08-01,2025-03-17,False
11861,3969,Proposal,28099,2025-03-26,2024-04-03,False
11862,4028,Proposal,16716,2025-04-07,2025-05-22,False
11863,4547,Qualification,11837,2025-01-27,2024-03-19,False
11864,1701,Proposal,23159,2024-04-25,2024-12-07,False
11865,3681,Closed Won,40877,2025-05-27,2025-03-13,True
11866,4629,Negotiation,25560,2024-09-12,2025-01-03,False
11867,2599,Negotiation,21106,2024-07-27,2024-02-02,False
11868,1129,Proposal,12720,2024-08-31,2024-02-05,False
11869,4067,Negotiation,41661,2025-04-22,2025-01-17,False
11870,2845,Qualification,32362,2024-12-16,2025-04-26,False
11871,2386,Negotiation,32258,2025-02-03,2025-05-14,False
11872,4776,Proposal,25782,2024-05-03,2024-04-18,False
11873,3866,Proposal,25120,2024-02-08,2024-03-09,False
11874,1692,Negotiation,23790,2025-04-09,2024-10-05,False
11875,4363,Closed Lost,31912,2025-03-13,2024-11-12,False
11876,2394,Prospecting,38812,2024-02-06,2025-04-14,False
11877,1793,Closed Won,40160,2024-07-25,2025-01-30,True
11878,1028,Qualification,23156,2024-10-31,2024-04-13,False
11879,1148,Proposal,14672,2025-04-14,2024-09-10,False
11880,4850,Prospecting,18444,2024-04-15,2024-06-11,False
11881,2319,Qualification,10784,2025-05-30,2025-06-25,False
11882,3058,Proposal,21929,2025-03-23,2025-04-24,False
11883,4583,Prospecting,5070,2024-03-09,2025-01-23,False
11884,3723,Proposal,26906,2024-09-26,2024-11-12,False
11885,2136,Closed Lost,38618,2025-02-16,2024-06-16,False
11886,1186,Prospecting,6939,2025-05-08,2025-01-10,False
11887,3854,Negotiation,33841,2024-03-04,2024-11-15,False
11888,3791,Proposal,20301,2024-03-05,2024-12-02,False
11889,2250,Negotiation,11194,2024-03-22,2025-06-12,False
11890,2333,Qualification,9851,2024-05-27,2024-08-09,False
11891,1097,Qualification,20378,2024-05-15,2025-07-21,False
11892,1054,Qualification,4678,2024-05-23,2024-07-21,False
11893,3670,Prospecting,34640,2024-07-31,2024-09-13,False
11894,3711,Qualification,37756,2024-07-13,2025-06-29,False
11895,1757,Negotiation,33777,2024-12-09,2024-04-07,False
11896,1405,Closed Won,30183,2024-01-21,2025-04-14,True
11897,3116,Closed Won,31445,2024-07-26,2024-04-25,True
11898,4383,Negotiation,5502,2024-10-03,2025-01-16,False
11899,2312,Prospecting,25665,2024-02-25,2024-02-12,False
11900,2785,Qualification,20198,2025-03-16,2025-02-25,False
11901,4619,Qualification,25411,2025-02-16,2025-01-09,False
11902,1750,Qualification,19867,2024-05-24,2024-02-21,False
11903,4219,Proposal,18266,2024-01-15,2024-03-13,False
11904,4538,Proposal,39208,2024-12-20,2024-10-28,False
11905,2762,Proposal,35213,2024-01-24,2024-02-08,False
11906,4315,Proposal,11367,2024-01-07,2025-07-03,False
11907,4562,Closed Won,17490,2025-03-21,2025-03-04,True
11908,4920,Negotiation,39362,2025-02-22,2025-07-22,False
11909,4005,Qualification,13219,2025-05-13,2024-12-26,False
11910,4578,Closed Lost,10310,2024-01-01,2024-06-19,False
11911,1364,Closed Lost,40307,2024-08-30,2024-07-06,False
11912,3026,Qualification,33631,2024-02-20,2024-09-10,False
11913,1481,Proposal,18744,2025-05-08,2024-05-11,False
11914,3248,Proposal,23867,2025-04-15,2024-12-24,False
11915,1153,Closed Lost,22625,2024-04-17,2024-03-27,False
11916,4521,Closed Won,10378,2024-02-01,2025-01-12,True
11917,2524,Prospecting,23149,2024-04-09,2025-05-27,False
11918,3120,Proposal,15422,2025-04-11,2025-05-24,False
11919,3760,Proposal,31926,2025-02-07,2025-08-09,False
11920,3343,Proposal,41679,2024-10-27,2024-04-20,False
11921,2040,Qualification,37171,2025-03-07,2025-08-21,False
11922,2664,Closed Won,17180,2024-08-17,2024-11-16,True
11923,2240,Negotiation,31301,2024-11-07,2024-03-23,False
11924,1060,Closed Won,40931,2024-07-26,2024-08-06,True
11925,1938,Closed Won,28014,2025-04-20,2024-06-29,True
11926,2639,Negotiation,34936,2024-07-25,2024-05-10,False
11927,3089,Proposal,18336,2024-12-10,2024-06-22,False
11928,1024,Negotiation,26200,2025-01-30,2025-01-21,False
11929,2062,Qualification,9470,2024-04-27,2024-08-05,False
11930,4874,Negotiation,34859,2024-03-09,2024-10-07,False
11931,1130,Qualification,18953,2024-06-15,2025-04-01,False
11932,4569,Negotiation,31433,2024-03-10,2024-11-22,False
11933,2252,Qualification,29957,2024-03-21,2024-05-19,False
11934,1107,Prospecting,10523,2024-04-11,2025-06-16,False
11935,1171,Qualification,25387,2024-09-19,2025-02-09,False
11936,2458,Prospecting,35169,2024-06-07,2025-03-07,False
11937,4549,Negotiation,26990,2025-01-19,2024-12-15,False
11938,1101,Negotiation,33661,2025-05-10,2025-04-20,False
11939,3913,Proposal,17419,2025-01-31,2024-08-08,False
11940,3571,Qualification,18457,2025-04-10,2025-04-11,False
11941,3322,Prospecting,6064,2024-03-08,2024-12-01,False
11942,2636,Prospecting,14566,2024-10-20,2024-10-28,False
11943,4115,Qualification,37085,2024-03-10,2025-05-04,False
11944,3864,Closed Won,35528,2025-06-07,2025-07-02,True
11945,4004,Qualification,10130,2024-01-05,2024-04-22,False
11946,2040,Proposal,6042,2025-01-12,2024-09-19,False
11947,1329,Prospecting,8598,2024-10-30,2024-04-16,False
11948,4640,Qualification,36886,2025-04-03,2025-03-07,False
11949,4894,Proposal,37477,2025-05-01,2025-01-10,False
11950,2520,Negotiation,32716,2025-03-04,2024-11-10,False
11951,4886,Qualification,16601,2024-10-09,2024-03-31,False
11952,1011,Prospecting,40018,2024-06-04,2025-03-14,False
11953,2341,Proposal,12061,2024-11-03,2024-09-29,False
11954,4663,Qualification,12609,2025-05-12,2024-11-22,False
11955,1215,Qualification,39371,2024-01-17,2024-06-20,False
11956,1338,Closed Lost,21485,2024-03-07,2025-01-09,False
11957,2799,Negotiation,24805,2025-04-27,2025-02-06,False
11958,3708,Proposal,11857,2024-06-06,2024-02-12,False
11959,4152,Proposal,15620,2025-03-25,2024-07-08,False
11960,2750,Proposal,12177,2025-04-12,2024-04-13,False
11961,2508,Proposal,34111,2025-06-17,2025-02-07,False
11962,3421,Negotiation,27042,2024-06-10,2025-05-02,False
11963,4023,Negotiation,22645,2025-06-11,2024-07-07,False
11964,1709,Qualification,28405,2024-02-06,2024-02-12,False
11965,2223,Proposal,15826,2025-05-04,2024-04-02,False
11966,4608,Proposal,17890,2025-03-06,2025-03-13,False
11967,3513,Closed Won,20892,2025-03-20,2024-04-03,True
11968,2112,Negotiation,13484,2025-02-01,2025-01-24,False
11969,2291,Proposal,9495,2025-02-06,2025-08-02,False
11970,4726,Prospecting,32481,2024-09-19,2024-04-11,False
11971,4642,Negotiation,15267,2024-01-17,2024-03-23,False
11972,4993,Prospecting,10743,2024-03-14,2024-10-13,False
11973,1488,Qualification,41939,2024-03-10,2025-01-15,False
11974,4948,Prospecting,30569,2025-03-21,2024-11-02,False
11975,2561,Negotiation,32552,2024-09-30,2025-03-20,False
11976,1046,Qualification,32948,2024-07-19,2025-08-18,False
11977,4359,Proposal,14775,2024-03-05,2024-06-28,False
11978,1777,Closed Won,7557,2025-05-13,2024-05-28,True
11979,2039,Qualification,7587,2024-04-03,2024-11-21,False
11980,1710,Proposal,20535,2025-06-05,2024-02-21,False
11981,1400,Proposal,4954,2024-01-29,2024-06-14,False
11982,4990,Prospecting,27544,2024-11-30,2024-12-04,False
11983,2817,Negotiation,37455,2024-09-12,2024-12-07,False
11984,4028,Prospecting,19138,2024-04-14,2025-05-02,False
11985,4157,Proposal,7127,2025-01-07,2024-06-08,False
11986,1249,Proposal,27147,2024-04-19,2024-12-22,False
11987,1390,Negotiation,15559,2024-07-21,2025-03-18,False
11988,4853,Negotiation,7395,2025-02-06,2025-05-21,False
11989,1334,Qualification,29389,2024-06-08,2025-01-03,False
11990,1628,Prospecting,4845,2024-12-18,2024-06-25,False
11991,4590,Negotiation,37932,2024-09-11,2025-08-16,False
11992,1136,Proposal,17731,2025-03-13,2025-01-14,False
11993,3930,Closed Won,37122,2025-01-03,2024-04-19,True
11994,3735,Closed Won,39585,2024-11-29,2024-09-01,True
11995,4911,Closed Won,7832,2025-01-13,2025-08-06,True
11996,2521,Proposal,36332,2024-10-16,2024-08-20,False
11997,1826,Qualification,16467,2024-01-03,2025-04-04,False
11998,1726,Negotiation,17107,2024-06-06,2024-09-04,False
11999,2500,Proposal,16458,2024-06-23,2024-03-08,False
12000,3641,Qualification,32666,2025-02-20,2025-03-16,False
12001,4294,Closed Won,6581,2025-01-05,2024-11-28,True
12002,1989,Closed Won,13582,2024-12-26,2025-01-12,True
12003,3419,Proposal,12418,2025-06-23,2024-10-06,False
12004,1934,Prospecting,32091,2024-07-10,2024-10-28,False
12005,4042,Proposal,33113,2024-11-12,2024-06-02,False
12006,1401,Closed Won,22827,2025-02-17,2024-05-18,True
12007,2466,Closed Lost,18419,2024-01-21,2024-09-16,False
12008,4561,Qualification,15814,2025-05-18,2025-01-23,False
12009,1614,Prospecting,37804,2025-05-25,2024-07-06,False
12010,2296,Closed Won,14024,2024-01-11,2024-11-22,True
12011,4597,Proposal,11435,2024-09-12,2024-05-24,False
12012,2182,Proposal,5548,2024-02-24,2025-02-11,False
12013,4223,Closed Lost,9065,2024-09-22,2025-05-13,False
12014,4042,Prospecting,26880,2025-04-05,2024-08-25,False
12015,3667,Negotiation,7407,2024-07-31,2024-05-06,False
12016,3235,Prospecting,37407,2024-02-12,2025-07-07,False
12017,4884,Proposal,36940,2025-01-25,2025-08-21,False
12018,2121,Closed Won,9666,2024-04-18,2024-03-15,True
12019,1130,Proposal,41122,2024-06-06,2024-12-23,False
12020,3852,Closed Lost,29092,2025-04-22,2025-06-20,False
12021,2194,Proposal,14109,2024-08-09,2025-07-20,False
12022,3983,Qualification,39654,2024-02-10,2024-03-29,False
12023,4033,Qualification,38932,2024-12-18,2024-03-17,False
12024,1182,Proposal,30505,2025-01-05,2024-04-05,False
12025,4030,Proposal,40713,2025-05-30,2024-10-29,False
12026,1363,Prospecting,11746,2024-07-28,2025-02-18,False
12027,1038,Proposal,15975,2025-03-27,2024-02-22,False
12028,4598,Proposal,19596,2024-08-17,2025-04-08,False
12029,4959,Negotiation,41953,2024-05-15,2024-04-08,False
12030,3544,Negotiation,37861,2024-07-18,2025-04-16,False
12031,4587,Negotiation,7880,2025-02-23,2025-06-20,False
12032,2372,Prospecting,6785,2024-06-04,2025-02-11,False
12033,4029,Qualification,26449,2025-04-17,2024-03-08,False
12034,1920,Negotiation,18799,2025-04-12,2024-06-04,False
12035,4468,Proposal,7990,2024-02-06,2025-06-29,False
12036,3769,Prospecting,23073,2024-11-28,2024-06-13,False
12037,4232,Closed Won,40863,2024-08-22,2025-04-15,True
12038,1015,Negotiation,18549,2025-06-12,2025-05-15,False
12039,1492,Proposal,22259,2025-05-18,2024-11-02,False
12040,2449,Prospecting,23790,2025-05-09,2025-07-07,False
12041,2131,Negotiation,13979,2024-01-25,2025-08-14,False
12042,3941,Proposal,24316,2024-05-17,2024-12-09,False
12043,4521,Negotiation,30183,2024-01-07,2024-05-13,False
12044,1310,Negotiation,32324,2024-12-11,2024-09-23,False
12045,1738,Closed Won,28624,2025-04-26,2024-04-14,True
12046,4241,Proposal,24245,2024-01-09,2024-05-01,False
12047,1545,Prospecting,27790,2025-04-28,2025-01-24,False
12048,3461,Negotiation,30756,2024-01-16,2024-06-17,False
12049,1250,Negotiation,6833,2025-03-21,2024-02-25,False
12050,1758,Negotiation,9285,2024-07-11,2025-08-11,False
12051,2804,Qualification,13589,2024-06-13,2024-07-02,False
12052,4212,Qualification,18116,2024-08-14,2025-06-15,False
12053,2297,Closed Won,11645,2024-08-08,2024-04-29,True
12054,4487,Negotiation,33150,2025-06-16,2024-08-14,False
12055,2631,Closed Lost,14889,2024-08-09,2025-03-02,False
12056,4810,Negotiation,34286,2024-10-07,2024-10-18,False
12057,2914,Proposal,41545,2024-09-14,2025-01-10,False
12058,4110,Negotiation,19994,2024-12-04,2025-08-23,False
12059,1813,Closed Won,39503,2025-02-21,2024-03-19,True
12060,1028,Proposal,28662,2024-10-09,2024-08-11,False
12061,1957,Negotiation,30639,2024-05-26,2024-05-29,False
12062,3032,Qualification,21205,2025-05-17,2024-12-30,False
12063,1476,Proposal,36930,2024-04-08,2025-08-15,False
12064,1317,Negotiation,11777,2024-05-28,2024-11-10,False
12065,1244,Qualification,32315,2024-08-27,2024-06-04,False
12066,1747,Qualification,30973,2025-06-22,2025-08-08,False
12067,1696,Qualification,22316,2025-04-21,2024-12-03,False
12068,1271,Qualification,31304,2025-03-11,2025-04-02,False
12069,4511,Qualification,40303,2024-10-30,2024-11-26,False
12070,2771,Proposal,34522,2024-06-02,2025-02-24,False
12071,2262,Closed Lost,26340,2025-03-11,2024-09-11,False
12072,3424,Proposal,23830,2025-01-17,2024-12-13,False
12073,1265,Qualification,17403,2024-11-24,2024-08-25,False
12074,3973,Prospecting,18516,2024-02-26,2025-07-24,False
12075,1920,Negotiation,23091,2024-03-12,2025-03-02,False
12076,4430,Proposal,11959,2024-11-20,2024-09-02,False
12077,1339,Closed Won,35932,2024-02-10,2024-05-31,True
12078,1388,Negotiation,34554,2024-03-06,2024-07-10,False
12079,3624,Negotiation,40701,2025-02-03,2024-04-13,False
12080,4760,Qualification,7385,2024-11-07,2024-12-11,False
12081,3050,Negotiation,37690,2024-07-29,2025-02-17,False
12082,4500,Qualification,14367,2024-01-24,2025-03-29,False
12083,2165,Closed Lost,37332,2025-04-10,2024-04-28,False
12084,1375,Negotiation,23642,2024-05-02,2024-11-29,False
12085,4741,Qualification,14789,2025-03-03,2024-06-06,False
12086,3033,Qualification,39268,2025-01-12,2024-03-21,False
12087,3371,Qualification,24950,2025-04-23,2025-02-20,False
12088,1145,Negotiation,29563,2024-03-15,2025-06-09,False
12089,2981,Qualification,40404,2025-05-02,2025-04-26,False
12090,1292,Proposal,36991,2024-01-24,2024-04-05,False
12091,4736,Qualification,4350,2024-10-11,2025-02-07,False
12092,1431,Negotiation,22312,2024-05-05,2025-08-06,False
12093,1704,Closed Won,28127,2024-09-02,2024-02-27,True
12094,3996,Negotiation,32853,2025-05-17,2024-10-14,False
12095,2998,Negotiation,41500,2024-09-06,2025-08-06,False
12096,3632,Qualification,37785,2025-02-09,2024-12-30,False
12097,1398,Prospecting,22610,2024-05-28,2025-08-22,False
12098,3864,Negotiation,27590,2025-01-25,2024-07-15,False
12099,4960,Proposal,33443,2024-01-19,2025-02-11,False
12100,4415,Proposal,11170,2025-02-05,2024-05-29,False
12101,1963,Prospecting,17303,2025-03-13,2024-05-17,False
12102,4211,Qualification,10207,2024-11-14,2024-09-22,False
12103,3234,Prospecting,16316,2024-06-06,2024-05-13,False
12104,3041,Closed Won,39187,2025-01-19,2025-01-03,True
12105,2828,Qualification,10240,2025-03-08,2024-12-04,False
12106,3108,Proposal,5893,2024-01-27,2024-07-26,False
12107,1938,Prospecting,17753,2024-06-05,2025-07-12,False
12108,4451,Negotiation,15232,2024-04-07,2025-07-12,False
12109,1709,Qualification,21509,2025-03-09,2025-05-20,False
12110,1806,Closed Won,7117,2024-11-26,2025-03-13,True
12111,2463,Closed Won,40929,2024-10-06,2024-04-15,True
12112,4390,Qualification,8042,2024-06-03,2024-05-15,False
12113,2325,Closed Lost,41201,2025-03-04,2024-05-25,False
12114,4415,Closed Lost,30746,2024-02-13,2024-12-11,False
12115,1010,Closed Won,18016,2025-05-19,2024-06-22,True
12116,2085,Closed Won,29022,2024-05-27,2024-09-17,True
12117,2868,Qualification,39426,2024-07-22,2025-05-14,False
12118,3273,Proposal,31938,2024-06-30,2025-01-27,False
12119,4224,Prospecting,39712,2025-05-01,2025-04-04,False
12120,4782,Prospecting,12787,2024-04-29,2024-11-26,False
12121,3611,Closed Lost,5986,2024-04-04,2025-07-05,False
12122,1771,Qualification,14942,2024-11-08,2025-04-11,False
12123,2594,Negotiation,21458,2024-08-31,2024-05-25,False
12124,2607,Closed Won,16161,2024-11-30,2024-02-04,True
12125,4731,Closed Won,24689,2024-04-20,2024-12-24,True
12126,4932,Closed Lost,33163,2024-05-17,2025-05-03,False
12127,4646,Qualification,39775,2024-09-12,2025-01-06,False
12128,2333,Prospecting,37737,2024-03-25,2025-05-31,False
12129,1884,Proposal,12772,2024-06-26,2024-12-03,False
12130,4314,Prospecting,39592,2024-03-21,2024-08-04,False
12131,4564,Prospecting,5211,2024-12-28,2024-07-14,False
12132,2389,Proposal,4229,2025-05-30,2024-06-25,False
12133,4401,Negotiation,18345,2025-03-16,2025-02-21,False
12134,4178,Proposal,39953,2024-03-20,2025-06-26,False
12135,1225,Qualification,35819,2024-06-26,2024-10-16,False
12136,1824,Negotiation,20885,2024-08-22,2024-02-14,False
12137,3265,Qualification,30708,2024-01-19,2024-03-12,False
12138,1936,Prospecting,4048,2024-03-04,2025-05-15,False
12139,3800,Negotiation,23950,2024-10-31,2024-03-11,False
12140,3553,Negotiation,19173,2024-06-12,2024-11-11,False
12141,3306,Negotiation,37737,2024-10-29,2024-12-14,False
12142,2911,Prospecting,32036,2025-04-29,2024-07-07,False
12143,4845,Closed Won,9820,2025-05-31,2025-07-21,True
12144,4588,Negotiation,18292,2024-12-24,2024-12-29,False
12145,2796,Proposal,7052,2024-02-01,2024-11-26,False
12146,1053,Negotiation,27781,2025-06-24,2024-03-17,False
12147,4118,Closed Won,6302,2025-02-12,2025-01-28,True
12148,1726,Proposal,6283,2024-09-03,2024-12-18,False
12149,3736,Proposal,19620,2024-05-30,2025-01-11,False
12150,2544,Closed Lost,34461,2025-01-12,2024-12-27,False
12151,4170,Negotiation,24750,2024-12-06,2024-07-07,False
12152,2043,Proposal,36890,2024-08-15,2024-10-12,False
12153,2913,Negotiation,27183,2024-10-30,2025-01-07,False
12154,2776,Proposal,13472,2024-05-29,2024-08-07,False
12155,2596,Qualification,7727,2024-06-21,2024-12-23,False
12156,2914,Proposal,29523,2024-11-05,2025-04-26,False
12157,4561,Closed Lost,34766,2024-02-02,2024-08-17,False
12158,3466,Closed Lost,41726,2025-03-01,2025-02-13,False
12159,3737,Qualification,4524,2025-02-14,2024-03-26,False
12160,1849,Proposal,13079,2025-04-03,2025-07-22,False
12161,3109,Qualification,12399,2024-08-31,2025-06-28,False
12162,4216,Closed Lost,31370,2024-03-05,2025-08-09,False
12163,3263,Closed Lost,20532,2024-05-02,2024-05-21,False
12164,1002,Negotiation,20821,2024-03-23,2024-12-28,False
12165,1159,Closed Won,7749,2024-12-07,2025-04-08,True
12166,4810,Negotiation,15353,2024-07-18,2025-08-09,False
12167,1780,Proposal,32477,2024-10-16,2025-04-03,False
12168,4191,Prospecting,28570,2025-06-03,2024-11-29,False
12169,1892,Proposal,24837,2024-02-24,2024-08-08,False
12170,3030,Negotiation,15437,2025-06-04,2025-03-24,False
12171,4160,Negotiation,8551,2024-01-22,2025-04-07,False
12172,3376,Proposal,6823,2024-04-14,2024-11-09,False
12173,1579,Closed Lost,16916,2025-06-21,2024-04-26,False
12174,2933,Qualification,19167,2024-10-31,2024-03-30,False
12175,2380,Proposal,12391,2024-06-26,2025-07-12,False
12176,4681,Negotiation,16658,2024-08-30,2025-06-23,False
12177,2290,Negotiation,33685,2025-03-13,2024-10-10,False
12178,2640,Negotiation,27380,2024-02-21,2025-07-09,False
12179,1951,Qualification,32919,2024-12-18,2024-03-05,False
12180,4394,Qualification,6311,2024-06-03,2025-02-01,False
12181,3682,Negotiation,17560,2025-06-04,2024-05-09,False
12182,1987,Proposal,29993,2025-04-15,2024-08-30,False
12183,4612,Qualification,34492,2024-09-08,2025-04-25,False
12184,4720,Negotiation,24981,2024-08-17,2025-06-30,False
12185,2218,Proposal,28143,2024-05-28,2024-09-20,False
12186,1920,Negotiation,16067,2024-01-16,2024-09-27,False
12187,3785,Closed Won,27916,2024-10-06,2025-08-07,True
12188,2355,Qualification,7815,2025-04-29,2025-02-11,False
12189,1169,Prospecting,35836,2024-09-25,2024-02-07,False
12190,1520,Negotiation,41477,2024-01-17,2024-04-18,False
12191,2486,Negotiation,41275,2024-11-18,2025-05-31,False
12192,1039,Negotiation,8773,2024-02-28,2024-02-09,False
12193,2560,Closed Won,16446,2025-06-15,2024-08-30,True
12194,4332,Closed Won,34733,2025-01-17,2025-06-14,True
12195,2418,Closed Lost,14464,2024-12-29,2025-07-14,False
12196,1954,Proposal,25576,2024-03-28,2024-10-03,False
12197,4297,Proposal,7320,2024-05-03,2025-07-12,False
12198,1983,Proposal,14750,2024-03-26,2025-05-27,False
12199,4195,Qualification,41466,2025-03-08,2024-11-01,False
12200,1974,Proposal,30572,2024-05-11,2024-12-16,False
12201,1037,Qualification,21948,2025-05-09,2025-07-27,False
12202,3375,Closed Lost,27515,2024-05-06,2025-05-16,False
12203,2274,Proposal,31867,2024-08-29,2024-12-14,False
12204,4972,Proposal,4726,2024-07-06,2025-01-11,False
12205,2199,Proposal,29820,2025-06-20,2025-04-07,False
12206,2625,Prospecting,10697,2024-04-11,2024-10-15,False
12207,1913,Prospecting,16963,2024-12-25,2024-12-29,False
12208,1453,Proposal,5081,2024-09-25,2024-03-11,False
12209,1036,Prospecting,24269,2025-05-28,2025-05-24,False
12210,4387,Negotiation,14776,2024-01-17,2025-07-29,False
12211,2711,Closed Won,35816,2025-05-31,2024-02-02,True
12212,4020,Closed Won,18196,2025-06-19,2025-04-20,True
12213,1795,Negotiation,19958,2024-04-08,2025-01-06,False
12214,1972,Qualification,27369,2024-03-28,2025-01-20,False
12215,1592,Closed Won,15689,2024-02-05,2025-06-28,True
12216,2137,Closed Won,21331,2024-02-14,2025-03-15,True
12217,4111,Qualification,41528,2024-10-13,2025-06-30,False
12218,2324,Negotiation,17436,2024-03-04,2025-06-19,False
12219,3271,Qualification,4066,2024-11-17,2024-09-17,False
12220,1317,Closed Won,34725,2024-03-18,2024-07-05,True
12221,3396,Closed Lost,29212,2024-06-22,2024-07-03,False
12222,3162,Prospecting,37332,2024-05-02,2025-02-27,False
12223,3745,Closed Won,29401,2024-11-28,2024-06-22,True
12224,2346,Negotiation,17393,2025-05-30,2025-02-14,False
12225,2591,Closed Lost,7670,2024-11-05,2024-10-28,False
12226,4111,Proposal,29601,2024-04-08,2024-02-29,False
12227,2889,Closed Won,6251,2025-04-25,2024-06-07,True
12228,3087,Prospecting,37572,2024-04-30,2025-05-31,False
12229,4930,Qualification,31027,2025-03-26,2024-11-23,False
12230,2996,Prospecting,35846,2025-01-22,2025-02-27,False
12231,2772,Closed Lost,25015,2024-01-03,2025-02-22,False
12232,2312,Closed Won,13583,2024-03-23,2025-06-05,True
12233,2285,Closed Won,27104,2024-05-01,2025-08-06,True
12234,1215,Closed Lost,16224,2025-01-16,2024-04-22,False
12235,4218,Prospecting,34836,2024-04-23,2025-07-30,False
12236,3383,Proposal,33299,2024-02-17,2024-09-04,False
12237,4239,Prospecting,17036,2024-12-24,2024-05-12,False
12238,3139,Qualification,23933,2025-02-09,2024-05-05,False
12239,3400,Qualification,16392,2025-02-17,2024-02-08,False
12240,3618,Proposal,11938,2025-04-07,2024-03-31,False
12241,4642,Qualification,8141,2024-08-23,2025-02-22,False
12242,3863,Prospecting,27350,2025-03-28,2025-08-02,False
12243,2704,Qualification,13546,2025-06-03,2025-02-12,False
12244,3828,Prospecting,9335,2024-03-23,2024-02-02,False
12245,1362,Closed Lost,9077,2024-04-04,2025-08-15,False
12246,3604,Negotiation,9611,2025-02-19,2024-05-16,False
12247,4416,Closed Lost,39660,2024-11-14,2025-03-13,False
12248,2716,Proposal,9577,2025-04-24,2024-09-19,False
12249,2193,Qualification,24002,2024-05-13,2025-06-02,False
12250,1355,Negotiation,38275,2024-03-28,2024-06-27,False
12251,1190,Qualification,32647,2024-12-26,2024-04-21,False
12252,4738,Qualification,38831,2024-04-13,2024-02-19,False
12253,3469,Qualification,38768,2024-12-18,2025-02-16,False
12254,1699,Prospecting,34962,2024-05-14,2025-08-15,False
12255,3054,Qualification,33583,2025-01-15,2025-07-01,False
12256,3180,Proposal,5294,2024-12-01,2024-10-07,False
12257,4818,Negotiation,19096,2025-03-16,2024-07-30,False
12258,1556,Prospecting,40833,2024-11-25,2024-12-17,False
12259,1825,Qualification,31328,2024-01-19,2025-01-30,False
12260,3808,Closed Won,28398,2024-08-28,2025-03-05,True
12261,2054,Prospecting,21706,2025-01-06,2024-09-23,False
12262,3582,Qualification,26340,2025-04-20,2025-05-26,False
12263,1425,Closed Won,22825,2024-12-05,2025-04-23,True
12264,4465,Qualification,21482,2024-03-10,2024-06-25,False
12265,3719,Prospecting,13318,2025-05-04,2024-12-05,False
12266,3410,Proposal,19574,2025-06-09,2025-01-31,False
12267,4508,Qualification,18650,2024-11-21,2024-05-29,False
12268,4741,Proposal,32930,2024-07-21,2024-09-05,False
12269,2574,Closed Won,24171,2024-05-09,2025-03-02,True
12270,4998,Prospecting,38864,2025-01-22,2024-12-13,False
12271,3129,Proposal,15801,2025-02-23,2025-07-12,False
12272,3403,Proposal,26372,2025-06-13,2024-04-15,False
12273,4329,Prospecting,20559,2024-04-22,2024-11-29,False
12274,4789,Negotiation,36334,2024-04-17,2024-08-19,False
